"Operator","Pics.Batch","Sample","ImageTitle","Status","CellLine","Day","Treatment","Volume","ESR","SurfaceArea","Flatness","Elongation","Sphericity","IntensityRHF","VolumeRHF","NbCc","VCcMean","VCcTotal","DistanceBorderToBorderMean","DistanceBarycenterToBorderMean","AspectRatio","Circularity","VoxelVolume","MinIntensityNuc","MaxIntensityNuc","AvgIntensityNuc","StdIntensityNuc"
"FM","1","109CS_63x_tile scan_z05","17 cropped FM_109CS_63x_tile scan_z05.czi - C=0.tif","CTRL","CTRL","28","n/a","330.82","4.29043225885682","439.079999999971","1.35858332034024","1.78168667885641","0.146219374412737","0.0309084079474758","0.0169880902001088","7","0.802857142857143","5.62","0.237454220226833","0.607739060265677","1.73726257913532","0.70591696317253","0.005","1","121","31.263693247083","18.8032860935112"
"FM","1","109CS_63x_tile scan_z05","19 cropped FM_109CS_63x_tile scan_z05.czi - C=0.tif","CTRL","CTRL","28","n/a","316.725","4.22861271987492","419.77999999998","1.51222621273383","1.29202837290816","0.15337403154431","0.0571886067710323","0.0248954140026837","17","0.463823529411765","7.885","0.534995562188766","1.23481523850385","1.29232056065778","0.779582216513304","0.005","0","118","25.8305312179335","15.5294626611101"
"FM","1","109CS_63x_tile scan_z05","20 cropped FM_109CS_63x_tile scan_z05.czi - C=0.tif","CTRL","CTRL","28","n/a","402.805","4.58144082161254","506.879999999985","1.38684517140216","1.03610408251182","0.140905067499925","0.0188853864611769","0.00764637976191954","9","0.342222222222222","3.08","0.478163005246056","0.935817925135294","1.09242188797995","0.767822106186522","0.005","0","97","21.0440784002185","14.0454983465659"
"FM","1","109CS_63x_tile scan_z05","21 cropped FM_109CS_63x_tile scan_z05.czi - C=0.tif","CTRL","CTRL","28","n/a","330.33","4.28831292848503","408.599999999975","1.66120180658867","1.16901128828802","0.180906145878571","0.0511599242579171","0.0252323434141616","14","0.595357142857143","8.335","0.30844663637025","0.74618000302996","1.17265985540798","0.82079824881352","0.005","0","152","38.2655677655678","22.5795637784354"
"FM","1","109CS_63x_tile scan_z05","22 cropped FM_109CS_63x_tile scan_z05.czi - C=0.tif","CTRL","CTRL","28","n/a","300.335","4.15437579289313","377.699999999972","1.59263868118693","1.0372677346831","0.189331690061253","0.037994032646832","0.0207934473171625","12","0.520416666666667","6.245","0.210129792491595","0.639102141062419","1.04609466763959","0.815776476712003","0.005","2","148","41.2341218972148","20.2177259760165"
"FM","1","109CS_63x_tile scan_z05","23 cropped FM_109CS_63x_tile scan_z05.czi - C=0.tif","CTRL","CTRL","28","n/a","300.335","4.15437579289313","377.699999999972","1.59263868118693","1.0372677346831","0.189331690061253","0.037994032646832","0.0207934473171625","12","0.520416666666667","6.245","0.210129792491595","0.639102141062419","1.04609466763959","0.815776476712003","0.005","2","148","41.2341218972148","20.2177259760165"
"FM","1","109CS_63x_tile scan_z05","24 cropped FM_109CS_63x_tile scan_z05.czi - C=0.tif","CTRL","CTRL","28","n/a","314.03","4.21658484294312","405.779999999979","1.38159027100619","1.32472648610997","0.166925520237703","0.0521176831057301","0.0272266980861701","16","0.534375","8.55","0.244358083605766","0.638387191295624","1.37957521165638","0.749066138261465","0.005","1","136","36.7393401904277","20.7095063097206"
"FM","1","109CS_63x_tile scan_z05","25 cropped FM_109CS_63x_tile scan_z05.czi - C=0.tif","CTRL","CTRL","28","n/a","282.91","4.07242626544723","368.719999999975","1.58304292775529","1.12571052609513","0.180575524722622","0.0317648564327259","0.0177795058499169","9","0.558888888888889","5.03","0.178391240702735","0.593887737062242","1.15269583975773","0.737067100651019","0.005","2","136","39.222862394401","21.2927615719698"
"FM","1","109CS_63x_tile scan_z05","26 cropped FM_109CS_63x_tile scan_z05.czi - C=0.tif","CTRL","CTRL","28","n/a","290.02","4.10626001661535","383.419999999975","1.55562135307913","1.35774406670749","0.168765620813403","0.0438332039793974","0.0242741879870354","12","0.586666666666667","7.04","0.279376542568207","0.735374979178111","1.38663727471178","0.764669949212029","0.005","1","119","30.5431521964002","17.0599540485063"
"FM","1","109CS_63x_tile scan_z05","27 cropped FM_109CS_63x_tile scan_z05.czi - C=0.tif","CTRL","CTRL","28","n/a","282.91","4.07242626544723","368.719999999975","1.58304292775529","1.12571052609513","0.180575524722622","0.0268948699324294","0.0151815064861617","8","0.536875","4.295","0.179039511084557","0.588084650039673","1.15269583975773","0.737067100651019","0.005","2","136","39.222862394401","21.2927615719698"
"FM","1","109CS_63x_tile scan_z05","28 cropped FM_109CS_63x_tile scan_z05.czi - C=0.tif","CTRL","CTRL","28","n/a","327.37","4.27546566440042","427.839999999966","1.37500816635815","1.17365408721167","0.154769711669182","0.126768576811355","0.0437272810581299","19","0.753421052631579","14.315","0.52718764857242","1.15136088823017","1.18039136162569","0.803134187711434","0.005","1","214","32.0791001008034","23.2902138673863"
"FM","1","109CS_63x_tile scan_z05","29 cropped FM_109CS_63x_tile scan_z05.czi - C=0.tif","CTRL","CTRL","28","n/a","300.08","4.15319969976652","394.139999999989","1.19078153127421","1.30004400773312","0.166331666574279","0.0331132319525589","0.0186450279925353","11","0.508636363636364","5.595","0.170284699309956","0.543519176136364","1.3284444295057","0.806906985877399","0.005","4","159","45.2145761130365","20.9235504334145"
"FM","1","109CS_63x_tile scan_z05","31 cropped FM_109CS_63x_tile scan_z05.czi - C=0.tif","CTRL","CTRL","28","n/a","220.85","3.74975533272495","342.599999999991","1.14123362817652","1.13479522017064","0.137178201531448","0.0472970707981862","0.0280054335521847","14","0.441785714285714","6.185","0.144493050234658","0.618595131805965","1.19854875061654","0.67828827128386","0.005","3","122","29.7164591351596","11.2753847317601"
"FM","1","109CS_63x_tile scan_z05","32 cropped FM_109CS_63x_tile scan_z05.czi - C=0.tif","CTRL","CTRL","28","n/a","285.445","4.08455370111775","407.659999999984","1.25238703949422","1.74507924597227","0.136020057221213","0.063455504346972","0.0317223983604547","23","0.393695652173913","9.055","0.278040347410285","0.90386176109314","1.7932617267574","0.675766478298197","0.005","0","111","22.6483035260733","11.474189815367"
"FM","1","109CS_63x_tile scan_z05","33 cropped FM_109CS_63x_tile scan_z05.czi - C=0.tif","CTRL","CTRL","28","n/a","200.69","3.6319988963955","339.739999999992","1.08841102027037","1.3396393402617","0.116161922758835","0.0442257498238766","0.0220987592804823","14","0.316785714285714","4.435","0.267444166966847","0.713807725906372","1.35517952139399","0.705558026095672","0.005","0","73","17.2578603816832","8.74161053047483"
"FM","1","109CS_63x_tile scan_z05","35 cropped FM_109CS_63x_tile scan_z05.czi - C=0.tif","CTRL","CTRL","28","n/a","268.37","4.00142903349581","410.299999999968","1.48676959106736","1.81044752894013","0.117927680056397","0.0211164297127348","0.0122405634012744","7","0.469285714285714","3.285","0.18753581898553","0.976868574959891","1.96316184047697","0.649678490229728","0.005","1","91","27.6230018258375","12.9647931513133"
"SA","2","FM_235_z1","01_cropped 235_FM_63X_tile_z1.czi - C=0.tif","siHNRNPU","CTRL","28","siHNRNPU","474.005","4.83687396609181","566.259999999857","2.83787516519841","1.31564909200275","0.139949246734568","0.00754085772196807","0.00325945928840413","6","0.2575","1.545","0.505935847759246","1.26884124279022","1.31286646059462","0.80105662165036","0.005","0","161","35.4408708768894","25.3067611589326"
"SA","2","FM_235_z1","02_cropped 235_FM_63X_tile_z1.czi - C=0.tif","siHNRNPU","CTRL","28","siHNRNPU","399.26","4.56796110879552","485.219999999962","1.76388158552718","1.14474079431684","0.157814861255611","0.0346327532675712","0.0119596253068176","11","0.434090909090909","4.775","0.620542116598649","1.329377339103","1.11432520984612","0.729739435959096","0.005","0","133","24.140347142213","17.3806368639454"
"SA","2","FM_235_z1","03_cropped 235_FM_63X_tile_z1.czi - C=0.tif","siHNRNPU","CTRL","28","siHNRNPU","479.27","4.85471655621459","622.559999999809","2.67435070602938","1.23997504825923","0.107663680775563","0.0802350204433158","0.0255492728524631","28","0.437321428571428","12.245","0.617062940767833","1.33993464027132","1.23891424020727","0.730769226216088","0.005","0","123","14.1000062595196","11.6068815506658"
"SA","2","FM_235_z1","04_cropped 235_FM_63X_tile_z1.czi - C=0.tif","siHNRNPU","CTRL","28","siHNRNPU","511.11","4.95992667638891","652.699999999829","2.11345734571002","2.02270064812255","0.106252777518776","0.0378900192065955","0.012482635831817","14","0.455714285714285","6.38","0.690456329924719","1.29600784778594","2.07912464266421","0.618587718459066","0.005","0","104","15.1833362681223","12.6854855433096"
"SA","2","FM_235_z1","05_cropped 235_FM_63X_tile_z1.czi - C=0.tif","siHNRNPU","CTRL","28","siHNRNPU","347.825","4.36272054280596","469.59999999997","1.34338504823045","1.51634538851841","0.132126428676889","0.0777693223083091","0.0338532307913462","30","0.392499999999999","11.7749999999999","0.485822591781616","1.02025112549463","1.57365698939119","0.686369173354868","0.005","0","106","19.7021346941709","13.9829615986064"
"SA","2","FM_235_z1","06_cropped 235_FM_63X_tile_z1.czi - C=0.tif","siHNRNPU","CTRL","28","siHNRNPU","251.045","3.91340073512481","327.659999999982","1.21955893021799","1.1448659472952","0.202621368773242","0.0397147050493086","0.0214105040928917","11","0.488636363636363","5.375","0.459213444319638","1.00906551967967","1.14025299874387","0.756656632885163","0.005","0","97","27.0727359636718","16.3574585718364"
"SA","2","FM_235_z1","07_cropped 235_FM_63X_tile_z1.czi - C=0.tif","siHNRNPU","CTRL","28","siHNRNPU","255.965","3.93880056837806","364.09999999999","1.17420793151527","1.35570307543573","0.153515243841313","0.0505853198850893","0.0230304924501396","17","0.346764705882353","5.895","0.425065707459169","1.00890091447269","1.39183841745236","0.744694305430485","0.005","0","125","28.2119235051667","18.7807152398979"
"SA","2","FM_235_z1","08_cropped 235_FM_63X_tile_z1.czi - C=0.tif","siHNRNPU","CTRL","28","siHNRNPU","347.33","4.36064998824781","448.219999999998","1.0453758227553","1.52760042197604","0.151517666196005","0.14194663921765","0.0454898799412662","23","0.68695652173913","15.8","0.56794244621111","1.02581165769825","1.0336840693787","0.808522842266395","0.005","0","239","33.0191316615322","27.8744120752831"
"SA","2","FM_235_z1","09_cropped 235_FM_63X_tile_z1.czi - C=0.tif","siHNRNPU","CTRL","28","siHNRNPU","448.865","4.74980424377256","524.119999999917","2.0573934535533","1.32851800408913","0.158267470785829","0.0716893852424233","0.0274692836376193","27","0.456666666666666","12.33","0.545000633486995","1.24917895529005","1.34873672093539","0.802133271957767","0.005","1","199","34.9119000144809","25.5351003838913"
"SA","2","FM_235_z1","10_cropped 235_FM_63X_tile_z1.czi - C=0.tif","siHNRNPU","CTRL","28","siHNRNPU","548.955","5.07944246311478","643.679999999827","2.09650529978478","1.19636081756289","0.127795575463515","0.0726875444169977","0.0295470484830268","34","0.477058823529411","16.22","0.621863525054034","1.28049340668846","1.21697039933969","0.756485483823457","0.005","0","129","22.8387208423276","18.3202480736342"
"SA","2","FM_235_z1","11_cropped 235_FM_63X_tile_z1.czi - C=0.tif","siHNRNPU","CTRL","28","siHNRNPU","233.84","3.82187722028275","373.479999999977","1.63118499811303","1.7935391418581","0.118710170228029","0.0786920414976229","0.0316669517618884","20","0.370249999999999","7.40499999999999","0.406551290154457","1.09953617334365","1.86698452979716","0.496890423104885","0.005","0","63","11.9004875128292","8.44267632448953"
"SA","2","FM_235_z1","12_cropped 235_FM_63X_tile_z1.czi - C=0.tif","siHNRNPU","CTRL","28","siHNRNPU","244.935","3.88139116469336","371.239999999962","2.2891768245611","1.33628541391149","0.132614123023255","0.0788709390292635","0.0298242390838385","20","0.36525","7.305","0.386233271956443","1.13460257291793","1.34809967194381","0.585360499693713","0.005","0","122","16.3979627248045","11.1297898909363"
"SA","2","FM_235_z1","13_cropped 235_FM_63X_tile_z1.czi - C=0.tif","siHNRNPU","CTRL","28","siHNRNPU","328.475","4.28027071063658","430.499999999977","1.6445157779971","1.16690260775378","0.152945797625451","0.0941229719275877","0.0335337544714209","28","0.393392857142857","11.015","0.609465851102556","1.27460340602057","1.14249139406635","0.751230070829849","0.005","0","139","20.5821752035923","15.6745332786191"
"SA","2","FM_235_z1","14_cropped 235_FM_63X_tile_z1.czi - C=0.tif","siHNRNPU","CTRL","28","siHNRNPU","281.605","4.0661548848707","398.079999999972","1.50232123582978","1.83055112938697","0.142174601822247","0.0380892383810139","0.0208092896077839","13","0.45076923076923","5.86","0.319519299727219","1.05511630865243","1.89288989881079","0.669554073656022","0.005","0","100","28.9172599918325","17.6222547988834"
"SA","2","FM_235_z1","15_cropped 235_FM_63X_tile_z1.czi - C=0.tif","siHNRNPU","CTRL","28","siHNRNPU","263.06","3.97486212344849","411.799999999966","1.69111701472354","2.06530687940886","0.112073511154773","0.0663569909352748","0.0278073443320915","17","0.430294117647058","7.31499999999999","0.361278960284064","1.06153264185961","2.08769935888996","0.546413056590077","0.005","0","88","16.8542157682657","10.8286357991683"
"SA","2","FM_235_z1","16_cropped 235_FM_63X_tile_z1.czi - C=0.tif","siHNRNPU","CTRL","28","siHNRNPU","320.43","4.24503739320741","424.299999999969","1.87758572260556","1.23514984203045","0.152019611295171","0.107490609444667","0.0527260244047061","36","0.469305555555555","16.895","0.48520924978786","1.10407119062211","1.21876757652929","0.690077318096776","0.005","0","88","19.7240582966638","14.0206138138634"
"SA","2","FM_235_z1","17_cropped 235_FM_63X_tile_z1.czi - C=0.tif","siHNRNPU","CTRL","28","siHNRNPU","395.77","4.55461236170555","495.819999999924","2.60383964671709","1.24850972840121","0.145333586879819","0.122503775801308","0.0473760012128256","41","0.457317073170731","18.75","0.489982987322458","1.26098333451806","1.23318227323872","0.743578659582744","0.005","0","194","29.737031609268","21.8207441504367"
"SA","2","FM_235_z1","18_cropped 235_FM_63X_tile_z1.czi - C=0.tif","siHNRNPU","CTRL","28","siHNRNPU","388.3","4.52577466633203","469.83999999994","2.00411262258523","1.33084285566242","0.164413392651415","0.0611712492412258","0.027659026525882","21","0.511428571428571","10.74","0.543184976350693","1.23820569401695","1.35889249098849","0.783291368192351","0.005","0","148","34.1315606489827","25.2215695097421"
"SA","2","FM_235_z1","19_cropped 235_FM_63X_tile_z1.czi - C=0.tif","siHNRNPU","CTRL","28","siHNRNPU","198.405","3.61816194159645","311.779999999984","1.27633806092037","1.05393436960278","0.146896970916006","0.104820812997161","0.0621960132053123","28","0.440714285714285","12.3399999999999","0.245414761560303","0.832137577874319","1.09878740660999","0.63348434201087","0.005","2","122","32.8754567677225","17.3237979230732"
"SA","2","FM_235_z1","20_cropped 235_FM_63X_tile_z1.czi - C=0.tif","siHNRNPU","CTRL","28","siHNRNPU","353.545","4.3865056872748","438.579999999973","1.66481594578025","1.15500004232462","0.167569627040959","0.125759784144127","0.0565840274929641","35","0.571571428571428","20.005","0.60993183680943","1.36558411461966","1.13303751575178","0.803090224845195","0.005","0","156","28.953768261466","20.5369056670553"
"SA","2","FM_235_z1","21_cropped 235_FM_63X_tile_z1.czi - C=0.tif","siHNRNPU","CTRL","28","siHNRNPU","517.5","4.98051112981806","611.319999999883","1.73974254995003","1.56755802301276","0.132576719451252","0.0822664712999278","0.0309468599033816","28","0.571964285714285","16.015","0.830037463562829","1.61539212124688","1.57245602288795","0.639801657091357","0.005","0","167","26.105574879227","22.0078044406318"
"SA","2","FM_235_z1","22_cropped 235_FM_63X_tile_z1.czi - C=0.tif","siHNRNPU","CTRL","28","siHNRNPU","482.86","4.86680792878508","603.319999999827","2.42520287410297","1.28771811272815","0.120074743179719","0.0703541089914355","0.0282897734332932","33","0.413939393939394","13.66","0.544794416427612","1.2997206138842","1.3168278701913","0.763250709389043","0.005","0","118","21.4100567452263","15.5762565920825"
"SA","2","FM_235_z1","23_cropped 235_FM_63X_tile_z1.czi - C=0.tif","siHNRNPU","CTRL","28","siHNRNPU","320.43","4.24503739320741","424.299999999969","1.87758572260556","1.23514984203045","0.152019611295171","0.0657766076282637","0.0314265206129263","22","0.457727272727272","10.07","0.461416604302146","1.12619077075611","1.21876757652929","0.690077318096776","0.005","0","88","19.7240582966638","14.0206138138634"
"SA","2","FM_235_z1","24_cropped 235_FM_63X_tile_z1.czi - C=0.tif","siHNRNPU","CTRL","28","siHNRNPU","518.555","4.98389333441129","597.079999999841","2.94228347730653","1.31364657922895","0.142871121339342","0.0743697589765088","0.0258796077561685","29","0.462758620689655","13.4199999999999","0.479855845714437","1.19405620180327","1.32341312701513","0.733603402773879","0.005","0","197","25.9669369690775","19.8086866644222"
"SA","2","FM_235_z1","25_cropped 235_FM_63X_tile_z1.czi - C=0.tif","siHNRNPU","CTRL","28","siHNRNPU","328.475","4.28027071063658","430.499999999977","1.6445157779971","1.16690260775378","0.152945797625451","0.103756547000102","0.037658878149022","31","0.399032258064516","12.37","0.610592542156096","1.28684548870209","1.14249139406635","0.751230070829849","0.005","0","139","20.5821752035923","15.6745332786191"
"SA","2","FM_235_z1","26_cropped 235_FM_63X_tile_z1.czi - C=0.tif","siHNRNPU","CTRL","28","siHNRNPU","330.52","4.28913495826404","436.179999999954","1.98260116894691","1.61599638707092","0.148884887520708","0.0802028882622732","0.0335985719472346","26","0.427115384615384","11.1049999999999","0.522967871794333","1.22597939051114","1.68367053700385","0.6760850748757","0.005","0","103","20.5849721650732","14.6030880621246"
"SA","2","FM_235_z1","27_cropped 235_FM_63X_tile_z1.czi - C=0.tif","siHNRNPU","CTRL","28","siHNRNPU","388.655","4.52715346333864","496.899999999966","1.83352167790552","1.1447778557494","0.139243169945807","0.102918996919626","0.0445124853661988","31","0.558064516129032","17.3","0.488728603239982","1.05523332626588","1.16103144047899","0.709405164293548","0.005","0","111","20.7191339362673","15.1816507041359"
"SA","2","FM_235_z1","28_cropped 235_FM_63X_tile_z1.czi - C=0.tif","siHNRNPU","CTRL","28","siHNRNPU","335.505","4.31059078170329","439.419999999987","1.0582506822922","2.12696693896964","0.150041330913225","0.0596455193448017","0.0295077569633835","18","0.55","9.9","0.509847797287835","1.00167965094248","2.11695212737276","0.612049698132338","0.005","0","115","29.3273274615877","21.1670724588311"
"SA","2","FM_235_z1","29_cropped 235_FM_63X_tile_z1.czi - C=0.tif","siHNRNPU","CTRL","28","siHNRNPU","288.08","4.09708366889414","388.119999999977","1.51137680114344","1.17338187488094","0.160538988407629","0.076735997751871","0.0390169397389614","22","0.510909090909091","11.24","0.500967892191626","1.24579255797646","1.203757056293","0.782812189287046","0.005","0","98","25.1991460705359","16.1051839608218"
"SA","2","FM_235_z1","30_cropped 235_FM_63X_tile_z1.czi - C=0.tif","siHNRNPU","CTRL","28","siHNRNPU","358.26","4.40591962992552","459.019999999971","1.48678026398395","1.12972420535509","0.150090840867391","0.0751756536404986","0.0295316250767598","24","0.440833333333333","10.58","0.409664741158485","0.835308347145716","1.13282144846001","0.706853817262489","0.005","0","120","22.4417183051415","14.7880286402757"
"SA","2","201_FM_63x_tile_z1","0_cropped_201_FM_63x_tile_z1.czi.tif","CTRL","CTRL","0","n/a","375.665","4.47614391937204","514.219999999984","1.76788481185837","1.84724897651957","0.117383471849635","0.132419522983779","0.0785939600441883","49","0.602551020408163","29.525","0.265924439624864","0.689546939304896","3.1082398644438","0.486124875446041","0.005","4","142","36.1437584017675","19.0517716499387"
"SA","2","201_FM_63x_tile_z1","10_cropped_201_FM_63x_tile_z1.czi.tif","CTRL","CTRL","0","n/a","502.205","4.93095237143725","524.35999999997","1.11011995555554","2.24473411728776","0.197845316392136","0.122424170836146","0.0560328949333439","38","0.740526315789473","28.14","0.513580475982866","1.02094133276688","2.24573615949588","0.712623564688482","0.005","2","167","31.523600919943","24.4185787524936"
"SA","2","201_FM_63x_tile_z1","11_cropped_201_FM_63x_tile_z1.czi.tif","CTRL","CTRL","0","n/a","559.605","5.1120802048046","571.699999999911","1.49245067520967","1.87243520323007","0.18954440493163","0.12645050186203","0.0600512861750699","43","0.781511627906976","33.605","0.671157386691071","1.36726656736329","1.86514547371444","0.759859182501022","0.005","1","116","24.042664021944","18.3014306301502"
"SA","2","201_FM_63x_tile_z1","12_cropped_201_FM_63x_tile_z1.czi.tif","CTRL","CTRL","0","n/a","708.585","5.53054310732643","765.279999999744","1.36948018708946","2.47046292457165","0.126699584877973","0.098805184990893","0.0489355546617554","51","0.679901960784314","34.675","0.460301301759832","1.07683199620714","2.53616391537915","0.604746888815421","0.005","1","142","23.0821566925633","14.6087395187539"
"SA","2","201_FM_63x_tile_z1","13_cropped_201_FM_63x_tile_z1.czi.tif","CTRL","CTRL","0","n/a","493.105","4.9009875466178","499.659999999957","1.70092085576183","1.30664378544832","0.220448645636829","0.143697103909162","0.0666389511361677","43","0.764186046511628","32.86","0.681815721267877","1.36383702145066","1.30253830190732","0.837370912022626","0.005","1","148","27.0563166059966","20.3781277806172"
"SA","2","201_FM_63x_tile_z1","16_cropped_201_FM_63x_tile_z1.czi.tif","CTRL","CTRL","0","n/a","660.28","5.40189963729476","637.779999999867","1.60345850769317","1.74868607436969","0.190062295480264","0.116598988334549","0.0489640758466105","44","0.734772727272727","32.33","0.676088935136795","1.32218295660885","1.75413110085721","0.759202958133406","0.005","1","125","26.3240443448234","21.7768884103775"
"SA","2","201_FM_63x_tile_z1","17_cropped_201_FM_63x_tile_z1.czi.tif","CTRL","CTRL","0","n/a","960.435","6.12058766848745","818.799999999687","2.18770024077167","1.32934966768043","0.190044291013327","0.0941683050394742","0.0368582985834543","50","0.708","35.4","0.843945544242859","1.55911416721344","1.32318208016527","0.840994190380767","0.005","0","120","19.0227969617933","15.105154494583"
"SA","2","201_FM_63x_tile_z1","18_cropped_201_FM_63x_tile_z1.czi.tif","CTRL","CTRL","0","n/a","927.58","6.04998441058542","831.179999999686","1.82431864427403","1.58492908110667","0.169461041688639","0.0649868422917914","0.0203486491731171","29","0.650862068965517","18.875","0.818177166478386","1.50912442371763","1.57125233049165","0.732215045399541","0.005","0","115","14.4492011470708","12.1517443643134"
"SA","2","201_FM_63x_tile_z1","19_cropped_201_FM_63x_tile_z1.czi.tif","CTRL","CTRL","0","n/a","767.375","5.6794508524293","776.379999999671","2.50623930009317","1.30176414236137","0.142313024539765","0.0978347984563575","0.0368268447629907","56","0.504642857142857","28.26","0.555312527077538","1.28157577003751","1.30230138368587","0.84042396617646","0.005","1","187","21.6334842808274","15.6418567930797"
"SA","2","201_FM_63x_tile_z1","1_cropped_201_FM_63x_tile_z1.czi.tif","CTRL","CTRL","0","n/a","957.345","6.11401671029439","838.419999999682","1.66965786719467","1.94440623545716","0.175875130012568","0.135885874894098","0.0594717682758044","76","0.749144736842105","56.935","0.776598667784741","1.50646461122914","1.93126161423381","0.707555535449921","0.005","1","141","23.900323289932","18.1229783350788"
"SA","2","201_FM_63x_tile_z1","21_cropped_201_FM_63x_tile_z1.czi.tif","CTRL","CTRL","0","n/a","610.89","5.26370411863071","653.359999999881","1.20661749947952","2.82079955816987","0.151328517563488","0.181675213740915","0.0793186989474373","72","0.672986111111111","48.455","0.511964785059293","1.0342050883505","3.03618979848717","0.576438736912078","0.005","1","164","25.5538722192211","20.1328388237969"
"SA","2","201_FM_63x_tile_z1","22_cropped_201_FM_63x_tile_z1.czi.tif","CTRL","CTRL","0","n/a","395.615","4.55401769216021","460.019999999982","1.05546009210331","1.75432495095948","0.181830918333873","0.173548814022686","0.0985806908231487","72","0.541666666666666","38.9999999999999","0.368710111578305","0.912853540314568","1.84852960103764","0.727863638749732","0.005","3","120","33.156048178153","18.5170597803407"
"SA","2","201_FM_63x_tile_z1","25_cropped_201_FM_63x_tile_z1.czi.tif","CTRL","CTRL","0","n/a","737.655","5.60516274867463","749.819999999741","1.97429822951652","1.9263395834287","0.145978162902006","0.134362201129067","0.0658980146545471","70","0.694428571428571","48.61","0.502077724763325","1.23516651357923","1.90168353450046","0.708088845387362","0.005","2","138","31.3521090482678","21.4554835720034"
"SA","2","201_FM_63x_tile_z1","29_cropped_201_FM_63x_tile_z1.czi.tif","CTRL","CTRL","0","n/a","1041.3","6.28775705283533","972.999999999468","2.87035480063568","1.42520652606756","0.133126829594614","0.0778495768472086","0.0371554787285124","47","0.823191489361702","38.69","0.677106584640259","1.58621313622657","1.42212450483216","0.830336724964055","0.005","1","119","22.694261980217","16.0866773914022"
"SA","2","201_FM_63x_tile_z1","32_cropped_201_FM_63x_tile_z1.czi.tif","CTRL","CTRL","0","n/a","550.225","5.08335652020401","552.699999999919","1.71640886505787","1.24488634546392","0.202798443721788","0.0481562275084117","0.0195192875641782","17","0.631764705882353","10.74","0.92995896058924","1.76374653647927","1.24880226375196","0.829517639618415","0.005","0","91","18.7998455177427","14.5974293066555"
"SA","2","201_FM_63x_tile_z1","33_cropped_201_FM_63x_tile_z1.czi.tif","CTRL","CTRL","0","n/a","1267.59","6.71372268370439","1095.05999999936","2.35530889161533","1.40930529836316","0.138387299894207","0.0617693019169533","0.0222351075663266","40","0.704625","28.185","0.894622628092765","1.6076545202732","1.42039999256497","0.797389629824069","0.005","1","123","20.6709227747142","17.6373584562659"
"SA","2","201_FM_63x_tile_z1","34_cropped_201_FM_63x_tile_z1.czi.tif","CTRL","CTRL","0","n/a","449.935","4.75357542776551","501.379999999935","1.77590722465049","1.59599253088617","0.181656486936638","0.101156390549097","0.0506517608098947","36","0.633055555555555","22.79","0.627716222405433","1.50773349603017","1.62247800392408","0.751104181407771","0.005","2","112","26.099336570838","17.0428093123965"
"SA","2","201_FM_63x_tile_z1","35_cropped_201_FM_63x_tile_z1.czi.tif","CTRL","CTRL","0","n/a","668.03","5.42295231546316","662.939999999835","1.56606883491148","1.63860181788094","0.173229413159048","0.047549861377432","0.0161669386105414","21","0.514285714285714","10.8","0.504448573929922","1.12020565214611","1.58975171386717","0.765582420985605","0.005","1","104","15.3206068589733","10.5594277403561"
"SA","2","201_FM_63x_tile_z1","36_cropped_201_FM_63x_tile_z1.czi.tif","CTRL","CTRL","0","n/a","1086.95","6.37833001441806","968.219999999577","1.50360591252793","1.60990530550989","0.14721408333544","0.108913621326142","0.0365380192281153","54","0.735462962962963","39.715","1.10994170683401","1.7921486571983","1.61595806822316","0.668982225602116","0.005","1","165","23.0373430240581","22.8174074738515"
"SA","2","201_FM_63x_tile_z1","37_cropped_201_FM_63x_tile_z1.czi.tif","CTRL","CTRL","0","n/a","692.505","5.48838751894657","674.019999999837","1.32623457339712","1.48367837313015","0.177124994614323","0.176387505977731","0.0824253976505584","88","0.648636363636363","57.0799999999999","0.542100915854627","1.2047888842496","1.54867060677783","0.728440302166022","0.005","1","123","23.3566761250821","15.410445657893"
"SA","2","201_FM_63x_tile_z1","38_cropped_201_FM_63x_tile_z1.czi.tif","CTRL","CTRL","0","n/a","630.61","5.31974417894235","638.259999999875","1.37813780842713","1.879069902726","0.172974146574275","0.125955210609373","0.0515929021106547","45","0.723","32.535","0.8138885084788","1.53578886879815","1.86866452910226","0.713758895854831","0.005","1","132","23.2022803317422","20.0618175134913"
"SA","2","201_FM_63x_tile_z1","39_cropped_201_FM_63x_tile_z1.czi.tif","CTRL","CTRL","0","n/a","660.075","5.40134052901203","648.799999999848","1.70274679803023","1.41881295833546","0.18042903178283","0.160046461970173","0.0678407756694314","74","0.605135135135135","44.7799999999999","0.623278233489474","1.26074106177768","1.40433758877232","0.794926962784234","0.005","2","157","28.6353520433284","21.8912307834388"
"SA","2","201_FM_63x_tile_z1","3_cropped_201_FM_63x_tile_z1.czi.tif","CTRL","CTRL","0","n/a","634.79","5.33147228303529","618.379999999875","1.79585863525767","1.47999276141364","0.192728624486354","0.130785414834404","0.0548212794782526","53","0.656603773584905","34.8","0.662791322762111","1.39287408522839","1.49498416602161","0.787166857423328","0.005","1","156","22.8107799429732","18.0323736708534"
